participante,ImageName,ImageIndex,start_time,end_time,duration,x_centroid,y_centroid,point_count,raw_gaze_points
1,3,3,7.984,7.984,0.0,405.2,204.59999999999985,1,414
1,3,3,9.717,9.717,0.0,375.8,198.6,1,414
1,3,3,9.983,9.983,0.0,399.0,207.3,1,414
1,3,3,10.616,10.616,0.0,177.5,268.3999999999999,1,414
1,3,3,10.983,10.983,0.0,415.8,233.09999999999985,1,414
1,3,3,11.517,11.517,0.0,66.19999999999999,318.79999999999995,1,414
1,3,3,11.784,11.784,0.0,491.4,252.19999999999996,1,414
1,3,3,12.684,12.684,0.0,711.5,279.3999999999998,1,414
1,3,3,13.251,13.251,0.0,98.10000000000002,339.4999999999999,1,414
1,3,3,13.951,13.951,0.0,357.7,326.9999999999999,1,414
1,3,3,15.351,15.351,0.0,545.1,315.6999999999998,1,414
1,3,3,15.684,15.717,0.03300000000000125,373.7,289.5999999999998,2,414
1,3,3,15.984,15.984,0.0,345.9,300.29999999999995,1,414
1,3,3,16.551,16.551,0.0,402.0,270.0,1,414
1,3,3,16.817,16.817,0.0,433.5,315.0999999999999,1,414
1,3,3,17.652,17.652,0.0,418.4,193.39999999999984,1,414
1,3,3,18.517,18.517,0.0,504.6,291.9,1,414
1,3,3,19.084,19.084,0.0,279.2,187.19999999999987,1,414
1,3,3,19.317,19.317,0.0,265.79999999999995,182.59999999999997,1,414
1,3,3,19.584,19.584,0.0,294.4,194.69999999999996,1,414
1,3,3,20.784,20.784,0.0,626.9,188.79999999999995,1,414
1,3,3,21.118,21.118,0.0,396.5,289.29999999999984,1,414
1,3,3,21.185,21.185,0.0,393.7,288.9999999999999,1,414
1,4,4,27.218,27.218,0.0,377.1,335.6999999999998,1,450
1,4,4,28.284,28.284,0.0,408.4,312.6,1,450
1,4,4,29.017,29.017,0.0,509.6,108.19999999999992,1,450
1,4,4,29.917,29.952,0.03500000000000014,494.6,363.19999999999993,2,450
1,4,4,30.085,30.085,0.0,497.2,354.9,1,450
1,4,4,30.716,30.716,0.0,348.1,254.4999999999999,1,450
1,4,4,32.151,32.151,0.0,114.0,256.99999999999983,1,450
1,4,4,32.617,32.617,0.0,545.6,389.9999999999999,1,450
1,4,4,33.184,33.184,0.0,584.9,343.8999999999998,1,450
1,4,4,33.484,33.484,0.0,571.3,301.7999999999998,1,450
1,4,4,34.517,34.517,0.0,226.4,210.49999999999983,1,450
1,4,4,35.151,35.151,0.0,680.3,11.899999999999864,1,450
1,4,4,36.218,36.218,0.0,259.3,228.0999999999999,1,450
1,4,4,36.951,36.984,0.03300000000000125,489.9,305.39999999999986,2,450
1,4,4,38.517,38.517,0.0,69.09999999999997,247.6,1,450
1,4,4,39.217,39.217,0.0,537.9,299.5999999999998,1,450
1,4,4,39.518,39.518,0.0,227.5,255.8,1,450
1,4,4,40.917,40.917,0.0,122.39999999999998,259.29999999999984,1,450
1,4,4,41.184,41.218,0.034000000000006025,221.5,242.59999999999988,2,450
1,4,4,41.851,41.851,0.0,128.3,223.5,1,450
1,5,5,47.218,47.218,0.0,293.5,266.7999999999999,1,434
1,5,5,47.917,47.917,0.0,326.0,260.9999999999999,1,434
1,5,5,48.155,48.188,0.03300000000000125,575.3,265.6,2,434
1,5,5,48.455,48.455,0.0,155.1,158.6999999999999,1,434
1,5,5,48.586,48.586,0.0,154.8,158.8999999999999,1,434
1,5,5,48.752,48.752,0.0,155.89999999999998,158.8999999999999,1,434
1,5,5,49.218,49.218,0.0,410.3,231.3,1,434
1,5,5,49.319,49.319,0.0,411.0,231.19999999999985,1,434
1,5,5,50.487,50.487,0.0,253.3,219.4,1,434
1,5,5,52.458,52.489,0.030999999999998806,631.1,240.59999999999988,2,434
1,5,5,52.785,52.785,0.0,145.0,266.6999999999999,1,434
1,5,5,54.987,54.987,0.0,681.9,189.0999999999999,1,434
1,5,5,55.585,55.585,0.0,113.5,119.39999999999992,1,434
1,5,5,56.057,56.287,0.22999999999999687,423.0,134.49999999999991,8,434
1,5,5,56.72,56.72,0.0,221.3,209.2,1,434
1,5,5,57.322,57.322,0.0,174.79999999999998,211.2,1,434
1,5,5,59.418,59.418,0.0,278.3,206.0999999999999,1,434
1,5,5,59.721,59.721,0.0,111.89999999999998,214.2999999999999,1,434
1,5,5,60.154,60.154,0.0,414.6,247.9,1,434
1,5,5,60.52,60.52,0.0,456.4,255.6,1,434
1,5,5,60.986,60.986,0.0,171.4,207.6,1,434
1,5,5,62.021,62.021,0.0,539.4,289.09999999999985,1,434
1,7,7,67.252,67.252,0.0,341.4,296.7999999999999,1,450
1,7,7,68.152,68.152,0.0,370.9,293.9,1,450
1,7,7,68.418,68.418,0.0,315.5,287.29999999999984,1,450
1,7,7,69.618,69.618,0.0,516.9,279.1999999999998,1,450
1,7,7,69.951,69.951,0.0,272.9,314.69999999999993,1,450
1,7,7,71.951,71.984,0.03300000000000125,650.1,332.79999999999995,2,450
1,7,7,72.718,72.752,0.033999999999991815,126.8,351.89999999999986,2,450
1,7,7,74.418,74.418,0.0,584.2,287.8,1,450
1,7,7,75.317,75.317,0.0,232.0,321.2999999999999,1,450
1,7,7,76.384,76.384,0.0,202.8,305.39999999999986,1,450
1,7,7,77.385,77.417,0.031999999999996476,498.9,254.99999999999983,2,450
1,7,7,77.484,77.484,0.0,499.3,253.99999999999997,1,450
1,7,7,77.717,77.717,0.0,513.0,258.19999999999993,1,450
1,7,7,80.951,80.951,0.0,206.2,283.5999999999998,1,450
1,7,7,81.35,81.35,0.0,108.3,37.39999999999992,1,450
1,7,7,81.684,81.684,0.0,567.8,162.49999999999994,1,450
1,7,7,82.118,82.118,0.0,544.7,207.3,1,450
1,8,8,87.285,87.285,0.0,413.6,275.49999999999983,1,804
1,8,8,87.451,87.451,0.0,423.0,273.6,1,804
1,8,8,87.583,87.583,0.0,403.9,263.7,1,804
1,8,8,87.851,87.851,0.0,420.8,256.89999999999986,1,804
1,8,8,89.484,89.484,0.0,646.8,275.5999999999998,1,804
1,8,8,89.718,89.718,0.0,576.6,285.9,1,804
1,8,8,90.535,90.535,0.0,412.5,130.99999999999997,1,804
1,8,8,90.718,90.749,0.0309999999999917,413.3,129.79999999999987,3,804
1,8,8,91.534,91.55,0.015999999999991132,295.5,307.49999999999983,2,804
1,8,8,91.583,91.6,0.016999999999995907,295.4,307.49999999999983,2,804
1,8,8,91.883,91.899,0.016000000000005343,147.1,245.8,2,804
1,8,8,93.984,94.034,0.05000000000001137,306.9,409.69999999999993,4,804
1,8,8,94.201,94.201,0.0,595.6,422.3999999999999,1,804
1,8,8,95.467,95.467,0.0,467.3,257.99999999999994,1,804
1,8,8,95.617,95.617,0.0,468.7,257.79999999999995,1,804
1,8,8,95.652,95.667,0.015000000000000568,468.6,257.79999999999995,2,804
1,8,8,95.851,95.867,0.016000000000005343,628.3,272.6999999999999,2,804
1,8,8,96.417,96.434,0.016999999999995907,331.5,153.49999999999991,2,804
1,8,8,96.567,96.567,0.0,643.8,198.5,1,804
1,8,8,98.884,98.901,0.016999999999995907,668.4000000000001,364.8,2,804
1,8,8,99.467,99.501,0.034000000000006025,155.1,240.29999999999987,3,804
1,8,8,99.684,99.817,0.13299999999999557,156.39999999999998,239.89999999999995,9,804
1,8,8,99.85,99.9,0.05000000000001137,156.5,239.89999999999995,4,804
1,8,8,100.067,100.067,0.0,680.6,245.7,1,804
1,8,8,100.15,100.267,0.11699999999999022,679.5,245.09999999999985,8,804
1,8,8,100.634,100.634,0.0,661.1,206.19999999999987,1,804
1,8,8,101.367,101.367,0.0,320.4,292.9999999999999,1,804
1,8,8,101.567,101.584,0.017000000000010118,340.6,290.5999999999999,2,804
1,8,8,102.017,102.067,0.04999999999999716,629.2,273.1999999999998,4,804
1,9,9,107.285,107.601,0.3160000000000025,401.30000000000007,267.39999999999975,20,900
1,9,9,107.685,107.733,0.04800000000000182,419.4,271.49999999999983,4,900
1,9,9,108.734,108.734,0.0,577.2,80.49999999999986,1,900
1,9,9,108.867,108.867,0.0,305.4,214.59999999999985,1,900
1,9,9,109.217,109.234,0.016999999999995907,293.4,222.4999999999999,2,900
1,9,9,109.667,109.667,0.0,329.5,191.69999999999996,1,900
1,9,9,109.9,109.967,0.06699999999999307,584.9,79.69999999999996,5,900
1,9,9,110.101,110.101,0.0,155.20000000000002,364.1999999999998,1,900
1,9,9,111.018,111.018,0.0,350.2,319.0999999999999,1,900
1,9,9,111.067,111.067,0.0,350.2,318.8999999999999,1,900
1,9,9,111.937,111.937,0.0,286.0,225.5,1,900
1,9,9,112.517,112.534,0.017000000000010118,241.4,345.19999999999993,2,900
1,9,9,113.051,113.067,0.015999999999991132,427.4,359.6999999999999,2,900
1,9,9,113.351,113.417,0.0660000000000025,472.2,217.5,5,900
1,9,9,113.7,113.7,0.0,301.4,22.899999999999864,1,900
1,9,9,114.034,114.051,0.016999999999995907,116.60000000000002,369.5999999999999,2,900
1,9,9,115.018,115.034,0.016000000000005343,209.1,362.7,2,900
1,9,9,115.385,115.385,0.0,554.4,62.999999999999886,1,900
1,9,9,115.567,115.567,0.0,297.1,227.89999999999995,1,900
1,9,9,115.601,115.601,0.0,297.1,227.79999999999995,1,900
1,9,9,115.717,115.717,0.0,297.3,227.0999999999998,1,900
1,9,9,116.617,116.634,0.016999999999995907,297.2,257.6,2,900
1,9,9,116.767,116.767,0.0,479.1,376.1999999999998,1,900
1,9,9,117.234,117.25,0.016000000000005343,290.5,222.69999999999985,2,900
1,9,9,117.984,117.984,0.0,561.3,78.49999999999986,1,900
1,9,9,118.052,118.084,0.031999999999996476,560.5,108.89999999999996,3,900
1,9,9,118.267,118.267,0.0,540.0,203.3,1,900
1,9,9,118.45,118.65,0.20000000000000284,276.19999999999993,430.2999999999999,13,900
1,9,9,118.934,118.934,0.0,271.4,447.69999999999993,1,900
1,9,9,119.334,119.334,0.0,320.1,377.19999999999993,1,900
1,9,9,119.501,119.535,0.033999999999991815,151.9,171.39999999999995,3,900
1,9,9,120.084,120.1,0.015999999999991132,470.3,112.09999999999994,2,900
1,9,9,120.451,120.467,0.016000000000005343,498.8,81.49999999999986,2,900
1,9,9,120.618,120.634,0.016000000000005343,218.5,97.2999999999999,2,900
1,9,9,121.701,121.701,0.0,430.3,279.5999999999998,1,900
1,9,9,121.767,121.767,0.0,430.4,279.8,1,900
1,9,9,121.801,121.801,0.0,430.4,279.70000000000005,1,900
1,9,9,122.251,122.267,0.015999999999991132,393.3,289.9,2,900
1,30,30,127.301,127.301,0.0,321.2,188.89999999999992,1,826
1,30,30,127.883,127.916,0.03300000000000125,342.7,230.0999999999999,3,826
1,30,30,128.117,128.167,0.05000000000001137,393.7,240.39999999999992,4,826
1,30,30,128.601,128.601,0.0,267.29999999999995,221.0999999999998,1,826
1,30,30,128.717,128.766,0.04899999999997817,268.6,223.99999999999997,4,826
1,30,30,128.934,128.934,0.0,485.3,253.8,1,826
1,30,30,128.984,128.984,0.0,485.3,253.6,1,826
1,30,30,129.018,129.018,0.0,485.2,253.6,1,826
1,30,30,129.15,129.201,0.05099999999998772,477.9,254.19999999999996,4,826
1,30,30,129.351,129.367,0.015999999999991132,68.60000000000002,274.5999999999999,2,826
1,30,30,129.401,129.401,0.0,68.69999999999999,274.5999999999999,1,826
1,30,30,130.966,130.966,0.0,726.2,270.89999999999986,1,826
1,30,30,131.117,131.117,0.0,726.6,270.7999999999999,1,826
1,30,30,131.168,131.185,0.016999999999995907,726.6,270.5999999999999,2,826
1,30,30,131.551,131.551,0.0,494.3,255.7,1,826
1,30,30,131.704,131.704,0.0,495.3,256.3999999999999,1,826
1,30,30,131.9,131.968,0.06799999999998363,521.4,253.6,5,826
1,30,30,132.101,132.101,0.0,193.7,240.89999999999984,1,826
1,30,30,132.135,132.135,0.0,193.6,240.99999999999983,1,826
1,30,30,132.451,132.468,0.016999999999995907,171.4,245.09999999999985,2,826
1,30,30,132.601,132.617,0.015999999999991132,432.4,264.89999999999986,2,826
1,30,30,132.7,132.717,0.01700000000002433,432.3,264.3999999999999,2,826
1,30,30,132.883,132.9,0.016999999999995907,611.1,268.29999999999995,2,826
1,30,30,133.334,133.334,0.0,610.0,262.89999999999986,1,826
1,30,30,133.468,133.468,0.0,239.1,244.19999999999996,1,826
1,30,30,134.367,134.367,0.0,145.4,255.7,1,826
1,30,30,134.5,134.5,0.0,403.2,232.19999999999996,1,826
1,30,30,134.533,134.533,0.0,403.2,232.0999999999999,1,826
1,30,30,134.583,134.583,0.0,403.3,232.19999999999996,1,826
1,30,30,134.617,134.617,0.0,403.2,232.2999999999999,1,826
1,30,30,134.65,134.65,0.0,403.1,232.2999999999999,1,826
1,30,30,134.7,134.734,0.034000000000020236,403.2,232.19999999999996,3,826
1,30,30,134.8,134.817,0.016999999999995907,405.8,232.2999999999999,2,826
1,30,30,135.484,135.501,0.016999999999995907,543.6,259.7,2,826
1,30,30,135.683,135.734,0.051000000000016144,500.3,257.3999999999998,4,826
1,30,30,136.99,136.99,0.0,117.3,152.7999999999999,1,826
1,30,30,138.218,138.268,0.05000000000001137,17.200000000000045,204.2999999999999,4,826
1,30,30,138.417,138.417,0.0,655.1,63.29999999999987,1,826
1,30,30,139.101,139.101,0.0,742.5,239.19999999999985,1,826
1,30,30,139.451,139.684,0.2330000000000041,448.89999999999986,254.99999999999991,15,826
1,32,32,147.335,147.335,0.0,347.9,193.29999999999987,1,899
1,32,32,147.95,148.001,0.051000000000016144,604.8,223.4,4,899
1,32,32,148.301,148.301,0.0,187.4,255.99999999999997,1,899
1,32,32,149.134,149.151,0.01700000000002433,461.0,182.19999999999987,2,899
1,32,32,149.317,149.334,0.016999999999995907,653.0,182.69999999999996,2,899
1,32,32,150.168,150.184,0.015999999999991132,724.9000000000001,340.4,2,899
1,32,32,150.367,150.367,0.0,547.9,321.6999999999998,1,899
1,32,32,152.401,152.451,0.04999999999998295,111.7,267.8,4,899
1,32,32,155.768,155.801,0.03299999999998704,457.5,231.89999999999995,3,899
1,32,32,155.967,155.967,0.0,230.6,320.69999999999993,1,899
1,32,32,156.033,156.033,0.0,230.5,320.8999999999999,1,899
1,32,32,156.067,156.067,0.0,230.4,320.8999999999999,1,899
1,32,32,156.351,156.601,0.25,228.5,318.6,16,899
1,32,32,157.917,157.917,0.0,297.0,274.6999999999999,1,899
1,32,32,158.318,158.684,0.36599999999998545,354.19999999999993,257.89999999999986,22,899
1,32,32,158.784,158.834,0.05000000000001137,322.4,258.4999999999999,4,899
1,32,32,159.135,159.135,0.0,595.5,177.9999999999999,1,899
1,32,32,159.485,159.501,0.015999999999991132,596.1,184.29999999999987,2,899
1,32,32,159.967,159.967,0.0,370.0,199.6,1,899
1,32,32,161.434,161.451,0.016999999999995907,423.2,314.7999999999999,2,899
1,32,32,161.734,161.734,0.0,615.0,355.19999999999993,1,899
1,32,32,162.051,162.067,0.016000000000019554,643.8,382.8,2,899
1,32,32,162.201,162.251,0.05000000000001137,470.0,233.7,4,899
1,33,33,167.351,167.351,0.0,431.8,271.29999999999984,1,885
1,33,33,167.634,167.634,0.0,469.9,256.4999999999999,1,885
1,33,33,167.851,167.883,0.03200000000001069,449.3999999999999,258.7999999999999,3,885
1,33,33,168.367,168.367,0.0,488.5,243.40000000000003,1,885
1,33,33,169.135,169.135,0.0,101.2,247.40000000000003,1,885
1,33,33,169.3,169.3,0.0,306.0,243.2999999999998,1,885
1,33,33,169.551,169.567,0.016000000000019554,312.1,242.89999999999984,2,885
1,33,33,169.735,169.735,0.0,530.4,231.19999999999985,1,885
1,33,33,169.767,169.767,0.0,530.3,231.19999999999985,1,885
1,33,33,169.85,169.85,0.0,530.1,231.5,1,885
1,33,33,170.501,170.501,0.0,557.4,284.1,1,885
1,33,33,170.634,170.634,0.0,243.6,307.39999999999986,1,885
1,33,33,170.983,171.017,0.033999999999991815,93.09999999999997,232.59999999999988,3,885
1,33,33,171.118,171.118,0.0,92.8,232.99999999999983,1,885
1,33,33,171.367,171.367,0.0,308.2,244.19999999999996,1,885
1,33,33,171.668,171.668,0.0,490.2,215.89999999999992,1,885
1,33,33,172.934,172.951,0.016999999999995907,593.0,237.09999999999985,2,885
1,33,33,173.167,173.201,0.033999999999991815,607.3,291.6999999999998,3,885
1,33,33,173.351,173.351,0.0,209.3,280.49999999999994,1,885
1,33,33,173.418,173.418,0.0,209.2,280.29999999999995,1,885
1,33,33,173.534,173.534,0.0,208.5,280.0,1,885
1,33,33,174.034,174.034,0.0,346.4,191.79999999999995,1,885
1,33,33,174.218,174.468,0.25,355.1,193.39999999999984,16,885
1,33,33,174.668,174.668,0.0,400.4,231.4,1,885
1,33,33,175.767,175.767,0.0,38.19999999999999,288.3999999999999,1,885
1,33,33,176.033,176.05,0.01700000000002433,397.9,222.59999999999985,2,885
1,33,33,177.884,178.017,0.13300000000000978,590.4,248.79999999999987,9,885
1,33,33,178.6,180.65,2.0500000000000114,491.8999999999999,227.19999999999987,124,885
1,33,33,181.101,181.117,0.015999999999991132,431.5,244.39999999999992,2,885
1,33,33,181.367,182.349,0.9819999999999993,466.8,243.1999999999999,60,885
1,36,36,187.367,187.367,0.0,340.9,356.5,1,900
1,36,36,188.367,188.367,0.0,408.8,296.8999999999999,1,900
1,36,36,188.5,188.5,0.0,122.39999999999998,284.3999999999999,1,900
1,36,36,188.904,188.934,0.030000000000001137,99.29999999999995,287.29999999999984,3,900
1,36,36,189.067,189.067,0.0,543.2,299.8,1,900
1,36,36,189.1,189.117,0.016999999999995907,543.3,299.6999999999998,2,900
1,36,36,189.334,189.334,0.0,718.3,294.9999999999999,1,900
1,36,36,189.717,189.717,0.0,568.3,345.0999999999999,1,900
1,36,36,189.75,189.75,0.0,568.2,345.19999999999993,1,900
1,36,36,190.333,190.333,0.0,595.9,359.0999999999999,1,900
1,36,36,190.466,190.483,0.016999999999995907,395.0,332.5,2,900
1,36,36,190.516,190.516,0.0,395.1,332.5,1,900
1,36,36,191.166,191.2,0.033999999999991815,88.5,277.9,3,900
1,36,36,191.333,191.333,0.0,511.3,252.19999999999996,1,900
1,36,36,191.4,191.4,0.0,511.4,252.4999999999999,1,900
1,36,36,191.501,191.501,0.0,511.5,252.99999999999983,1,900
1,36,36,191.667,191.667,0.0,318.6,211.4,1,900
1,36,36,192.4,192.417,0.016999999999995907,341.4,231.4,2,900
1,36,36,195.166,195.166,0.0,101.29999999999995,310.6,1,900
1,36,36,195.301,195.301,0.0,419.3,305.39999999999986,1,900
1,36,36,195.451,195.485,0.034000000000020236,418.6000000000001,303.59999999999985,3,900
1,36,36,195.633,195.668,0.03499999999999659,570.5,338.79999999999995,3,900
1,36,36,195.701,195.701,0.0,570.4,338.79999999999995,1,900
1,36,36,195.733,195.733,0.0,570.4,338.8999999999999,1,900
1,36,36,195.852,195.884,0.031999999999982265,570.8,338.6,3,900
1,36,36,195.933,195.933,0.0,570.6,338.69999999999993,1,900
1,36,36,196.102,196.102,0.0,392.1,339.99999999999983,1,900
1,36,36,196.334,196.334,0.0,391.7,341.4999999999999,1,900
1,36,36,196.434,196.467,0.03300000000001546,391.5,341.0999999999999,3,900
1,36,36,196.651,196.668,0.016999999999995907,654.7,314.4,2,900
1,36,36,196.701,196.701,0.0,654.6,314.4,1,900
1,36,36,196.75,196.75,0.0,654.5,314.49999999999994,1,900
1,36,36,199.618,199.618,0.0,515.4,313.79999999999984,1,900
1,36,36,199.668,199.668,0.0,515.2,313.6999999999998,1,900
1,36,36,199.783,199.8,0.01700000000002433,514.8,313.29999999999984,2,900
1,36,36,200.8,200.8,0.0,117.89999999999998,361.19999999999993,1,900
1,36,36,201.134,201.218,0.08400000000000318,348.0,232.69999999999985,6,900
1,36,36,201.417,201.583,0.16599999999999682,154.09999999999997,110.29999999999991,11,900
1,36,36,201.617,201.617,0.0,154.1,110.19999999999992,1,900
1,36,36,201.651,201.984,0.3329999999999984,154.09999999999997,110.29999999999988,21,900
1,36,36,202.018,202.034,0.015999999999991132,154.1,110.39999999999988,2,900
1,36,36,202.068,202.068,0.0,154.1,110.2999999999999,1,900
1,36,36,202.118,202.251,0.13300000000000978,154.20000000000002,110.39999999999988,9,900
1,36,36,202.284,202.284,0.0,154.1,110.39999999999988,1,900
1,36,36,202.317,202.35,0.03299999999998704,154.1,110.2999999999999,3,900
1,39,39,207.384,207.384,0.0,376.8,343.59999999999985,1,900
1,39,39,208.901,208.935,0.033999999999991815,141.59999999999997,297.1999999999999,3,900
1,39,39,209.634,209.634,0.0,632.4,299.09999999999985,1,900
1,39,39,210.599,210.633,0.034000000000020236,461.3999999999999,295.6999999999998,3,900
1,39,39,210.767,210.784,0.016999999999995907,184.3,324.1,2,900
1,39,39,210.817,210.817,0.0,184.3,324.2,1,900
1,39,39,211.834,211.834,0.0,264.7,325.6999999999998,1,900
1,39,39,213.617,213.617,0.0,189.0,242.59999999999988,1,900
1,39,39,213.668,213.668,0.0,188.9,242.39999999999992,1,900
1,39,39,213.7,213.7,0.0,188.8,242.39999999999992,1,900
1,39,39,213.835,213.835,0.0,190.1,243.09999999999985,1,900
1,39,39,213.967,213.985,0.018000000000000682,454.1,240.89999999999984,2,900
1,39,39,214.085,214.085,0.0,454.2,240.4999999999999,1,900
1,39,39,214.268,214.268,0.0,453.1,241.09999999999985,1,900
1,39,39,215.268,215.268,0.0,372.6,254.4999999999999,1,900
1,39,39,216.166,216.166,0.0,167.8,310.4,1,900
1,39,39,216.366,216.366,0.0,166.7,345.39999999999986,1,900
1,39,39,218.868,218.884,0.015999999999991132,148.2,310.6,2,900
1,39,39,219.918,219.933,0.014999999999986358,181.7,319.2999999999999,2,900
1,39,39,220.335,220.335,0.0,257.5,293.09999999999985,1,900
1,39,39,221.234,221.268,0.033999999999991815,156.0,328.4,3,900
1,39,39,221.434,221.485,0.051000000000016144,240.1,312.9999999999999,4,900
1,39,39,221.651,221.717,0.0660000000000025,675.6,269.3999999999998,5,900
1,39,39,222.034,222.05,0.016000000000019554,692.5,286.29999999999995,2,900
1,39,39,222.366,222.366,0.0,681.5,348.4,1,900
1,41,41,227.386,227.386,0.0,235.6,212.59999999999985,1,901
1,41,41,228.301,228.301,0.0,263.7,293.29999999999984,1,901
1,41,41,228.434,228.468,0.033999999999991815,521.2,286.89999999999986,3,901
1,41,41,228.501,228.518,0.016999999999995907,521.3,286.89999999999986,2,901
1,41,41,229.335,229.35,0.014999999999986358,664.4000000000001,248.59999999999988,2,901
1,41,41,229.484,229.484,0.0,404.1,234.19999999999996,1,901
1,41,41,229.519,229.519,0.0,404.0,234.19999999999996,1,901
1,41,41,229.55,229.55,0.0,403.9,234.19999999999996,1,901
1,41,41,232.217,232.233,0.015999999999991132,404.9,222.69999999999985,2,901
1,41,41,232.268,232.268,0.0,405.0,222.69999999999985,1,901
1,41,41,232.817,232.817,0.0,115.39999999999998,302.7999999999999,1,901
1,41,41,232.868,232.884,0.015999999999991132,115.10000000000002,302.7999999999999,2,901
1,41,41,233.084,233.084,0.0,115.2,301.29999999999984,1,901
1,41,41,233.134,233.134,0.0,115.0,300.8999999999999,1,901
1,41,41,233.4,233.4,0.0,167.0,247.19999999999985,1,901
1,41,41,233.784,233.784,0.0,681.5,229.79999999999995,1,901
1,41,41,233.817,233.817,0.0,681.6,229.7,1,901
1,41,41,234.268,234.284,0.015999999999991132,697.0999999999999,117.29999999999993,2,901
1,41,41,234.6,234.617,0.016999999999995907,682.1,100.79999999999995,2,901
1,41,41,235.884,235.901,0.01700000000002433,125.5,234.2999999999999,2,901
1,41,41,235.985,235.985,0.0,125.60000000000002,234.4999999999999,1,901
1,41,41,236.167,236.2,0.03299999999998704,148.9,236.79999999999984,3,901
1,41,41,237.35,237.434,0.08400000000000318,498.3,254.89999999999984,6,901
1,41,41,237.468,237.617,0.1490000000000009,498.3,254.79999999999987,10,901
1,41,41,237.651,237.651,0.0,498.3,254.89999999999984,1,901
1,41,41,237.8,237.867,0.06699999999997885,363.2,196.49999999999997,5,901
1,41,41,238.034,238.034,0.0,684.4,28.69999999999993,1,901
1,41,41,238.335,238.35,0.014999999999986358,691.8,28.899999999999864,2,901
1,41,41,239.368,239.368,0.0,480.8,289.5999999999998,1,901
1,41,41,240.35,240.35,0.0,678.8,259.9,1,901
1,41,41,241.318,241.318,0.0,105.60000000000002,122.79999999999988,1,901
1,43,43,247.402,247.402,0.0,368.7,257.9,1,860
1,43,43,247.967,247.985,0.018000000000000682,396.9,283.8,2,860
1,43,43,248.235,248.235,0.0,599.3,257.99999999999994,1,860
1,43,43,248.634,248.634,0.0,648.2,272.49999999999994,1,860
1,43,43,248.785,248.785,0.0,402.5,234.3999999999999,1,860
1,43,43,250.401,250.434,0.03299999999998704,745.6,268.6999999999999,3,860
1,43,43,250.568,250.584,0.015999999999991132,428.3,292.69999999999993,2,860
1,43,43,250.617,250.617,0.0,428.3,292.7999999999999,1,860
1,43,43,250.667,250.667,0.0,428.4,292.69999999999993,1,860
1,43,43,251.384,251.434,0.05000000000001137,728.8,234.4999999999999,4,860
1,43,43,252.201,252.201,0.0,266.29999999999995,211.6,1,860
1,43,43,252.335,252.335,0.0,276.4,212.4999999999999,1,860
1,43,43,252.801,252.817,0.016000000000019554,528.4,243.6,2,860
1,43,43,253.084,253.084,0.0,273.8,280.49999999999994,1,860
1,43,43,253.2,253.217,0.01700000000002433,272.3,281.70000000000005,2,860
1,43,43,253.567,253.567,0.0,210.7,282.5999999999999,1,860
1,43,43,253.801,253.817,0.016000000000019554,269.0,258.6999999999999,2,860
1,43,43,254.117,254.134,0.016999999999995907,650.4,270.89999999999986,2,860
1,43,43,254.183,254.183,0.0,650.5,270.89999999999986,1,860
1,43,43,254.301,254.318,0.01700000000002433,651.2,270.5999999999999,2,860
1,43,43,255.101,255.318,0.21700000000001296,736.3999999999999,278.0,14,860
1,43,43,255.351,255.401,0.05000000000001137,736.4,277.9,4,860
1,43,43,256.568,256.618,0.05000000000001137,696.7,8.799999999999898,4,860
1,43,43,258.434,258.468,0.033999999999991815,478.7,216.59999999999982,3,860
1,43,43,258.501,258.585,0.08400000000000318,478.7,216.69999999999985,6,860
1,43,43,259.167,259.184,0.01700000000005275,454.5,215.89999999999992,2,860
1,43,43,259.318,259.318,0.0,172.2,432.3999999999999,1,860
1,43,43,259.967,260.018,0.05099999999998772,98.60000000000002,501.9,4,860
1,43,43,260.435,260.451,0.016000000000019554,628.9,511.7,2,860
1,43,43,260.801,260.801,0.0,340.0,150.5999999999999,1,860
1,43,43,260.95,260.95,0.0,519.5,189.6,1,860
1,43,43,262.034,262.051,0.016999999999995907,282.6,263.29999999999984,2,860
1,43,43,262.201,262.218,0.016999999999995907,584.7,225.99999999999997,2,860
1,43,43,262.251,262.251,0.0,584.6,225.89999999999995,1,860
1,47,47,267.851,267.851,0.0,407.6,351.6999999999999,1,875
1,47,47,268.134,268.151,0.016999999999995907,368.8,298.7999999999999,2,875
1,47,47,268.435,268.451,0.016000000000019554,418.2,273.09999999999985,2,875
1,47,47,268.6,268.6,0.0,226.6,256.3999999999999,1,875
1,47,47,268.651,268.651,0.0,226.4,256.29999999999995,1,875
1,47,47,268.868,268.868,0.0,224.9,253.9,1,875
1,47,47,269.167,269.183,0.016000000000019554,418.4,300.1,2,875
1,47,47,269.501,269.518,0.016999999999995907,80.5,37.59999999999991,2,875
1,47,47,269.651,269.651,0.0,689.0,32.39999999999992,1,875
1,47,47,269.801,269.818,0.016999999999995907,689.1,31.09999999999985,2,875
1,47,47,269.951,269.951,0.0,532.6,270.29999999999995,1,875
1,47,47,270.134,270.151,0.016999999999995907,533.3,269.8,2,875
1,47,47,270.284,270.301,0.016999999999995907,312.2,257.1999999999998,2,875
1,47,47,271.768,271.801,0.03300000000001546,119.3,287.09999999999985,3,875
1,47,47,271.968,271.968,0.0,500.5,247.19999999999985,1,875
