participante,ImageName,score,saliency_coverage,stationary_entropy,gaze_points_count
11,123,6.0,8.517916666666666,16.6280168317253,436
11,126,3.0,12.540000000000001,16.815778300001167,450
11,127,5.0,7.6,16.535244572952422,450
11,128,2.0,7.436041666666666,16.35032691726347,451
11,130,4.0,7.317083333333334,16.122773716720378,447
11,136,4.0,8.3825,16.389620784861762,439
11,141,3.0,9.517291666666667,16.537645608079977,450
11,143,4.0,6.67125,16.409558569776543,451
11,145,7.0,9.498541666666666,16.98486923720917,450
11,149,4.0,14.920208333333335,17.137939596452057,451
12,8,4.0,10.775625,16.712859880785555,421
12,11,6.0,10.151041666666668,16.65545772893741,451
12,13,5.0,6.507291666666666,16.441037078275286,450
12,15,7.0,7.402083333333333,16.595348589344706,447
12,17,7.0,11.55625,17.018466358996776,434
12,23,5.0,8.612708333333334,16.504084322723852,450
12,24,4.0,9.874375,16.64631920312191,451
12,25,3.0,7.119791666666667,16.589499810661895,447
12,27,4.0,9.453333333333333,16.935434823455633,434
12,31,7.0,11.243125,16.652432625347398,450
12,33,7.0,8.387291666666668,16.626460606101844,439
12,37,6.0,3.1081250000000002,16.10450770663668,436
12,38,5.0,7.285416666666666,16.331854577606,451
12,45,7.0,8.883541666666666,16.63466079222207,435
12,46,7.0,12.434375000000001,16.76802428174195,430
12,49,8.0,2.7914583333333334,16.135309511732142,450
12,51,7.0,6.503958333333333,16.127832544570534,450
12,52,8.0,10.867291666666667,16.528203348142384,450
12,60,5.0,12.076458333333333,16.68646558545005,450
12,62,8.0,3.369791666666667,16.646151048083343,450
12,63,4.0,7.571041666666667,16.50864960771014,451
12,68,6.0,8.20125,16.512805314577562,450
12,69,4.0,5.757708333333333,16.429202496469212,451
12,73,7.0,11.546249999999999,16.77587558422522,450
12,74,5.0,10.464166666666666,16.92793080985952,451
12,82,6.0,11.117291666666667,16.62198395097525,451
12,86,5.0,2.79,16.161334711595384,451
12,93,4.0,9.444375,16.82741279507021,450
12,94,5.0,13.278125,17.130114322449547,448
12,95,5.0,14.007291666666665,17.31627996467583,451
12,98,3.0,2.9314583333333335,15.523873544292277,450
12,101,6.0,7.671666666666667,16.302178118159617,450
12,106,6.0,11.011458333333334,16.7906188078904,451
12,107,7.0,10.415833333333333,16.659819325143122,450
12,109,4.0,13.161249999999999,16.92232504784172,450
12,112,4.0,9.978333333333333,16.97584558681122,450
12,115,6.0,4.2387500000000005,16.342738275657098,451
12,118,6.0,8.580208333333333,16.340737481736586,450
12,120,7.0,8.9075,16.599131651899615,450
12,123,6.0,4.570416666666667,16.550810717808158,450
12,126,5.0,9.683124999999999,16.811607909285815,451
12,132,5.0,6.013541666666667,16.34466546968646,451
12,133,4.0,2.2783333333333333,16.263459534569787,450
12,137,5.0,3.4181250000000003,16.10258527054527,451
12,138,5.0,7.703749999999999,16.54504386348717,451
12,139,2.0,2.2158333333333333,15.942033272733685,450
12,141,2.0,10.679166666666665,16.70247687004817,450
12,143,5.0,6.494166666666666,16.394528012485722,450
12,144,4.0,8.1675,16.522504237052114,441
12,148,7.0,11.624166666666666,16.84581181778608,446
13,1,4.0,2.879583333333333,15.874255649432254,437
13,3,5.0,8.637291666666666,16.190103138565718,450
13,5,4.0,4.725,16.026576119161028,451
13,7,3.0,4.805208333333334,15.682525582611259,430
13,8,3.0,7.561875,16.441694551190587,448
13,10,2.0,2.381666666666667,15.585945002229886,450
13,14,4.0,10.659375,16.977671101171236,450
13,16,3.0,6.657708333333333,16.30448425457591,450
13,18,3.0,11.742291666666667,16.91463004619842,450
13,25,4.0,4.552708333333333,15.875984601117475,450
13,26,3.0,0.851875,15.81940649118246,450
13,27,4.0,3.190208333333333,15.778211571091258,451
13,38,1.0,5.446875,16.423388777219184,451
13,44,5.0,5.458958333333333,16.000852170878265,450
13,45,4.0,4.57875,16.025816715072207,450
13,51,4.0,1.7693750000000001,15.674923351823075,450
13,55,5.0,4.725,16.15952972637593,451
13,58,4.0,11.976666666666667,16.97043227693089,451
13,59,2.0,5.523333333333333,15.835369513807878,434
13,60,1.0,11.544583333333334,16.749745220901808,450
13,63,1.0,7.265625000000001,16.658182757178754,450
13,64,3.0,8.445,16.863325703869606,451
13,69,2.0,7.6502083333333335,16.488621640848947,430
13,73,2.0,9.134166666666667,16.50002076649585,450
13,77,1.0,6.335208333333334,16.419489418595717,436
13,78,1.0,3.799375,16.18074380900105,451
13,79,5.0,7.012500000000001,16.4044928809057,448
13,80,3.0,3.640416666666667,15.82544063500303,450
13,83,5.0,14.3225,16.97106731546899,451
13,87,5.0,6.487708333333334,16.691731070638976,451
13,88,3.0,2.687708333333333,15.594190053189887,451
13,93,2.0,7.885208333333334,16.307773117890235,451
13,96,4.0,6.4799999999999995,16.031997434884058,434
13,100,1.0,8.246041666666667,16.509886002668484,449
13,103,4.0,6.758749999999999,16.290160481389744,450
13,105,4.0,6.758125,16.95115099985125,450
13,106,5.0,5.437291666666667,16.416512543558724,451
13,107,5.0,3.688958333333334,15.931304763346917,451
13,108,3.0,9.014999999999999,16.21610561709809,451
13,112,5.0,4.4275,16.298607213965383,450
13,119,8.0,3.2793750000000004,16.33702776651786,451
13,122,2.0,6.4731250000000005,16.121564869209294,433
13,126,1.0,8.286041666666668,16.36442223882386,451
13,128,1.0,2.160625,15.276185712596403,450
13,133,4.0,7.754375,16.519180736094622,451
13,134,6.0,13.701875,16.74784885685117,450
13,142,2.0,7.419583333333334,16.1340595443673,450
13,143,5.0,5.518958333333333,16.281204408531423,548
13,145,7.0,9.677916666666667,17.092740975000172,440
13,148,6.0,5.056041666666666,16.273411406829663,451
14,2,7.0,11.437083333333334,16.819524962088295,881
14,3,9.0,8.514791666666667,16.850130747337257,864
14,4,7.0,16.17125,17.177475723118253,858
14,6,4.0,8.491458333333334,16.69468814566729,826
14,9,3.0,3.135416666666667,15.929765897738902,864
14,14,4.0,11.176041666666666,17.377461773176357,900
14,17,7.0,2.51625,16.44676171831084,900
14,18,4.0,12.417499999999999,17.170401710383878,823
14,24,5.0,18.782083333333333,17.41794042800803,901
14,26,2.0,7.918958333333332,16.44964870665758,901
14,31,5.0,5.531666666666666,15.962562502549298,851
14,33,3.0,11.807708333333334,17.13115878042784,825
14,36,4.0,6.946666666666666,17.175492477565392,878
14,37,5.0,12.890416666666665,17.06227640884057,871
14,39,7.0,9.730625,16.60026418960946,879
14,41,5.0,1.72,16.439654951802847,900
14,43,4.0,15.851041666666665,16.959254876218065,840
14,46,3.0,13.024375,17.069522574798384,886
14,48,2.0,7.5529166666666665,16.82717043414631,901
14,57,1.0,13.341875,16.965725756701993,855
14,64,4.0,5.699166666666667,16.869494511196464,889
14,65,4.0,17.924166666666665,17.35366044696449,867
14,68,1.0,17.108958333333334,17.09757865316693,889
14,73,5.0,14.240625000000001,17.284483876435495,876
14,74,2.0,11.555,16.97229716159352,901
14,79,4.0,19.836875000000003,17.49882014035443,883
14,82,3.0,16.066666666666666,16.888237505860154,901
14,90,5.0,5.930416666666667,16.656761121353107,781
14,91,4.0,15.99375,17.157994266656274,900
14,94,3.0,2.183125,16.71638183645486,826
14,95,4.0,12.306875,16.938438744798137,768
14,97,2.0,16.211041666666667,17.209403924361997,900
14,98,3.0,9.941458333333333,16.60479658219188,900
14,99,5.0,6.567916666666666,16.46827438479128,808
14,103,5.0,12.606666666666666,17.102779596072224,901
14,106,8.0,13.462708333333333,17.30563744161924,872
14,110,4.0,6.0285416666666665,16.411930159009287,891
14,115,7.0,9.630625,16.63581485077601,878
14,116,4.0,12.839583333333332,17.160697271310973,875
14,117,2.0,10.075833333333334,16.810317952190285,901
14,118,4.0,12.281458333333333,16.92973189097129,900
14,121,4.0,6.3602083333333335,16.425863415397213,900
14,123,4.0,3.9800000000000004,16.390549873197234,816
14,126,3.0,10.725833333333332,17.003334952949015,864
14,127,5.0,17.76729166666667,17.455966519960533,900
14,131,2.0,17.802708333333335,17.341129048257184,757
14,136,3.0,13.423958333333333,17.01655047388265,896
14,138,4.0,14.133125,17.299834672976573,862
14,142,3.0,17.509791666666665,17.357821959770263,889
14,143,4.0,15.437916666666668,17.126354128225838,833
15,1,6.0,5.0275,16.873249938584955,403
15,3,7.0,4.969791666666667,16.367641238932077,451
15,10,5.0,5.987708333333333,16.540969835124034,444
15,15,5.0,9.098749999999999,16.626761163483923,451
15,16,4.0,7.404791666666667,16.419938574583025,405
15,19,8.0,6.949375000000001,16.702379602295963,450
15,20,3.0,9.10375,16.446496235644346,450
15,21,8.0,4.7875,16.363990208585108,439
15,22,5.0,11.723333333333333,17.118247551916234,450
15,28,5.0,9.695625,16.870593751449675,436
15,29,4.0,11.880625,16.826348972710598,451
15,33,7.0,1.7850000000000001,15.950423784168237,450
15,35,7.0,14.228541666666667,17.156592715060622,451
15,40,5.0,6.815416666666667,16.72082029264443,435
15,45,7.0,5.465833333333333,16.493323502753288,451
15,46,5.0,6.923749999999999,16.84307415614607,438
15,51,2.0,7.877083333333333,16.68334973325383,451
15,55,7.0,12.049375,16.594703849660622,451
15,59,8.0,5.522916666666667,16.262156767599734,420
15,62,9.0,7.866874999999999,16.65534576547268,439
15,64,8.0,13.125416666666666,16.627747856945767,451
15,65,3.0,12.982083333333334,17.154405589045467,450
15,66,9.0,12.219583333333334,17.0304161037203,413
15,70,2.0,11.215,16.604139034772313,422
15,71,4.0,6.562916666666667,16.639846544873773,451
15,76,2.0,4.239791666666667,16.160453546061625,451
15,77,1.0,6.053958333333333,16.417354199981897,451
15,81,6.0,7.918125,16.338853050054784,393
15,85,3.0,7.260416666666666,16.52470373322335,451
15,90,5.0,7.559583333333333,16.619644879754993,450
15,91,9.0,6.814375,16.55322543329289,360
15,92,4.0,8.612916666666667,16.538205542489948,397
15,93,4.0,6.510000000000001,16.656775871073368,427
15,95,5.0,2.6139583333333336,16.176305345953267,447
15,96,3.0,2.0118750000000003,15.170889269437215,450
15,97,2.0,3.455208333333333,16.292880691764445,450
15,98,8.0,2.3525,15.801799489189584,450
15,102,3.0,5.7,16.509929902539803,451
15,103,3.0,7.9402083333333335,16.51798667900802,397
15,105,4.0,6.499791666666667,16.424278822556246,415
15,110,2.0,6.444374999999999,16.374859373898815,450
15,111,1.0,10.959166666666667,16.709936022558523,450
15,119,9.0,8.309791666666666,16.624844681304566,451
15,124,4.0,5.6414583333333335,16.4642487683716,443
15,133,4.0,7.369583333333334,16.68231979942176,426
15,135,3.0,1.555625,15.354428262392009,450
15,136,3.0,2.7427083333333333,15.56946949626334,451
15,145,7.0,5.424791666666667,16.618231534470358,450
15,146,2.0,4.110833333333333,16.36011895790939,392
15,148,6.0,12.889166666666666,16.750372339531868,450
16,0,8.0,14.523333333333333,17.126931439477367,425
16,2,5.0,7.88,16.763900538591727,410
16,3,5.0,6.0808333333333335,16.247179324814546,450
16,4,7.0,7.058958333333333,16.742720955129062,421
16,6,3.0,9.947083333333333,16.628330834041254,450
16,18,4.0,8.728958333333333,16.62857714098119,450
16,20,1.0,1.7116666666666664,15.780852099883267,303
16,22,2.0,6.171458333333334,16.36297830387886,274
16,26,2.0,4.622708333333334,16.49141566555764,432
16,30,5.0,9.210208333333334,16.50979825274276,394
16,31,4.0,8.701458333333335,16.51886873803997,434
16,32,5.0,7.9089583333333335,16.598843968390955,450
16,34,2.0,1.286875,15.620819001447918,378
16,47,5.0,10.430208333333333,16.71698339713629,429
16,48,1.0,2.636875,15.877580952900383,442
16,50,7.0,1.6620833333333334,15.895392155313406,410
16,52,5.0,5.889583333333333,16.456412840836975,319
16,53,3.0,5.466666666666667,16.142758683811092,400
16,54,1.0,5.528333333333333,15.71262006808017,450
16,56,2.0,10.327708333333334,16.611690917404914,427
16,57,1.0,8.032916666666665,16.441618284564225,382
16,58,1.0,8.721874999999999,16.78854945116055,450
16,67,3.0,3.6735416666666665,16.300453528579762,426
16,70,2.0,9.911041666666668,16.41124926833439,447
16,73,3.0,2.656458333333333,16.141200613832034,451
16,77,2.0,8.938125,16.448012340683533,428
16,88,1.0,2.0502083333333334,15.40917282703927,442
16,89,2.0,10.085625,16.838310652044623,451
16,92,2.0,5.570416666666667,15.7604295088851,451
16,97,1.0,3.2918749999999997,15.918167354165071,450
16,99,1.0,12.966041666666667,16.895002407143423,351
16,100,1.0,9.887291666666668,16.29498268613914,430
16,101,3.0,9.287291666666667,16.460772258666015,433
16,104,3.0,7.291458333333334,16.38214262230938,450
16,105,1.0,9.151666666666666,16.341401037918057,395
16,108,1.0,6.623958333333333,16.260043345876216,450
16,114,1.0,11.010625000000001,16.59444373841593,419
16,116,1.0,6.911875,15.987797538746104,450
16,118,1.0,5.893541666666667,16.176983974348225,301
16,125,3.0,6.915,16.261184244249122,431
16,127,2.0,2.106041666666667,15.538767483515542,417
16,130,3.0,6.027708333333334,16.070846464691435,451
16,132,1.0,2.887291666666667,15.766889828573788,420
16,136,2.0,4.340833333333333,15.827962831915501,394
16,138,2.0,3.229791666666667,15.887727549408435,448
16,139,1.0,5.712916666666667,16.636046995249572,343
16,140,2.0,8.829375,16.723197749482885,370
16,145,2.0,6.947708333333333,16.523324305873153,450
16,146,1.0,6.705208333333333,16.653367036398816,426
16,149,1.0,2.3466666666666667,16.0769844457037,385
17,2,7.0,14.38,17.01538434016209,451
17,3,9.0,2.191041666666667,16.06063558340331,451
17,10,4.0,9.583958333333333,16.37963954276283,449
17,11,6.0,7.597291666666667,16.206818856392104,450
17,12,4.0,2.54875,15.887831255493978,450
17,17,7.0,11.418333333333333,16.707524598638717,451
17,19,7.0,10.768958333333334,16.399217951431662,443
17,26,3.0,5.041041666666667,16.648171684569984,450
17,30,3.0,5.356875,16.04221045970079,450
17,32,8.0,9.690833333333334,16.86838357014155,438
17,34,4.0,13.705625,16.94428413174333,451
17,36,4.0,5.146458333333333,16.044266942574787,450
17,40,2.0,3.0543750000000003,16.039900637151085,451
17,48,7.0,3.8375,15.775187143303716,451
17,49,4.0,4.345208333333334,15.871129170223163,450
17,50,8.0,6.747708333333333,16.055061583760622,451
17,55,4.0,4.95875,16.33066113477882,451
17,56,6.0,9.965833333333334,16.44794620515894,451
17,61,6.0,10.473333333333333,16.4358324272939,434
17,62,8.0,5.805625,16.446667204131497,450
17,65,4.0,3.204166666666667,15.941752642916832,448
17,67,5.0,3.0370833333333334,16.49241392034546,451
17,71,3.0,4.610625,16.109661571703796,450
17,73,5.0,10.941875,16.70552551886167,450
17,75,2.0,2.87,16.234234688408584,450
17,77,2.0,9.336875,16.679487189097035,450
17,82,6.0,12.001458333333332,16.77841183368284,450
17,98,7.0,8.299166666666666,16.163232726292396,450
17,99,7.0,12.201458333333333,16.82371613397769,416
17,102,4.0,6.958333333333333,16.217980832796137,451
17,105,7.0,7.914791666666667,16.06510232253663,450
17,106,3.0,9.795833333333333,16.564268595131637,450
17,107,5.0,6.395416666666668,15.801941262702304,450
17,109,1.0,15.693958333333333,17.148176524439982,444
17,111,1.0,3.457291666666667,15.85063881166356,451
17,113,6.0,10.031875,16.348792027937492,450
17,115,6.0,8.567916666666667,16.507472563281155,441
17,116,4.0,7.295625,16.279552573736133,451
17,118,3.0,4.96125,15.79042410182602,451
17,119,9.0,7.573333333333333,16.199958331144433,451
17,122,5.0,6.897291666666666,16.17885886390579,450
17,123,5.0,6.855208333333334,16.706355977584064,451
17,124,6.0,4.7593749999999995,15.895792298367779,451
17,125,4.0,6.152708333333334,16.18827593720563,450
17,129,8.0,3.225625,16.051982486560878,450
17,136,4.0,5.096875,15.8717273340638,450
17,137,4.0,5.408541666666666,16.448586246816465,450
17,138,6.0,7.433333333333334,16.58526980254816,450
17,146,6.0,5.969791666666667,15.971626113384572,450
17,147,4.0,11.64125,16.624779226548,451
18,3,7.0,4.686875,16.126671370246125,450
18,7,5.0,3.381041666666667,16.09702252820424,451
18,11,6.0,13.6625,16.666313352781813,450
18,13,5.0,3.598958333333333,16.271698930309196,437
18,18,6.0,11.322291666666667,16.730709362378327,450
18,19,6.0,4.650833333333333,16.369431299181567,445
18,20,5.0,4.990833333333333,16.29904997351874,450
18,22,5.0,4.93875,16.07729938476025,451
18,25,4.0,8.795,16.15864783523313,451
18,28,5.0,8.691875,16.24960391522048,450
18,29,6.0,7.100208333333333,16.07613002496748,450
18,40,6.0,4.966666666666667,16.017482173691715,450
18,43,6.0,7.510208333333333,16.16647223946544,451
18,44,7.0,7.59125,16.393320402573615,450
18,47,7.0,8.892291666666667,16.499328203675976,450
18,48,4.0,6.406249999999999,16.35262034169032,438
18,58,6.0,8.051666666666666,16.362175169372037,450
18,59,6.0,2.6914583333333333,15.208760234667585,450
18,60,4.0,1.9010416666666665,16.09324567197305,450
18,61,7.0,5.037083333333333,15.614366873701956,450
18,68,3.0,5.361458333333333,15.754512976508371,450
18,78,5.0,9.471250000000001,16.224315801529553,450
18,80,6.0,5.301458333333333,16.382085561585967,450
18,87,6.0,9.462083333333334,16.913032585979614,451
18,88,7.0,8.878958333333333,16.78676611406775,421
18,89,6.0,10.866249999999999,16.594427202833668,451
18,91,7.0,6.015208333333334,16.305808830063725,451
18,94,6.0,10.38125,16.95604364796711,451
18,96,5.0,5.801041666666666,16.01833013682669,451
18,98,6.0,3.2091666666666665,15.549893712158866,450
18,102,6.0,5.5754166666666665,16.53023050414431,450
18,103,5.0,7.836875,16.33916267296031,450
18,104,5.0,13.454166666666667,17.185001184703722,451
18,107,6.0,3.89375,15.712254561126345,450
18,113,7.0,4.55875,16.303749508135777,450
18,114,6.0,13.118333333333334,16.698599557316825,407
18,115,8.0,9.151875,16.645588725885144,450
18,117,3.0,7.261875,16.47382166712702,451
18,119,9.0,6.803333333333334,16.195379735132118,450
18,120,6.0,9.967083333333333,16.39415547349071,444
18,121,6.0,5.248333333333333,15.931258816708876,437
18,123,7.0,11.273125,16.796620711782587,450
18,125,6.0,8.774999999999999,16.470070628103517,450
18,126,6.0,10.192083333333333,16.47391360476991,396
18,127,7.0,3.465,16.005533942871548,450
18,129,8.0,8.871666666666666,16.23033209733225,450
18,133,6.0,2.625625,16.11340434570411,423
18,143,6.0,5.121666666666667,15.831235784412906,450
18,146,6.0,9.086041666666667,16.804225707021764,451
18,147,5.0,8.924375,16.48892139284757,450
19,0,8.0,3.243125,16.37979698739431,444
19,2,5.0,10.488333333333333,16.848140494477022,450
19,8,6.0,8.784791666666667,16.380696137824792,751
19,14,4.0,12.098125,16.986649186972706,900
19,18,6.0,1.5895833333333336,16.10746096975379,890
19,23,8.0,1.5025,16.374833854607225,887
19,24,7.0,7.842499999999999,16.69944181166265,879
19,27,7.0,7.120208333333333,16.463879944463656,901
19,29,2.0,8.091041666666667,15.976336160855809,900
19,30,7.0,4.643958333333333,16.24420596012374,890
19,31,8.0,9.716458333333334,16.38346352691134,900
19,35,7.0,9.382083333333334,16.20430011280147,901
19,38,3.0,10.327708333333334,16.61640920754384,901
19,46,5.0,6.850416666666667,16.14468316582817,901
19,50,9.0,8.481666666666667,16.535005380785968,900
19,53,6.0,6.248958333333333,16.399742606745168,901
19,54,3.0,5.102708333333333,16.085399175178278,884
19,62,4.0,6.055833333333333,16.231713549846877,895
19,63,3.0,4.430625,15.851313296196404,900
19,66,7.0,2.32125,15.938608913402264,900
19,68,3.0,5.8758333333333335,16.256287328126724,899
19,69,5.0,9.252083333333333,16.469633044504207,896
19,72,6.0,9.1575,16.320491421124085,898
19,74,3.0,10.307708333333334,16.488552044564017,901
19,76,8.0,9.56875,16.531613949036803,900
19,79,2.0,6.18375,16.221731365796067,887
19,80,8.0,7.040625,16.560331672995048,901
19,82,4.0,2.9408333333333334,15.617466221528955,896
19,83,7.0,4.576874999999999,16.346166957999348,901
19,85,3.0,6.984166666666666,16.139628469579577,900
19,89,7.0,10.559583333333332,16.72475154584605,899
19,90,7.0,10.7475,16.962012347162577,900
19,92,5.0,7.867708333333333,16.22873913746299,900
19,94,5.0,7.081666666666667,16.479588131802828,899
19,96,3.0,6.123125,16.14184914853855,901
19,97,2.0,3.9389583333333333,16.136021246419045,900
19,102,7.0,5.945,16.622574537697915,900
19,103,4.0,9.295625000000001,16.413281521576852,900
19,108,2.0,10.87875,16.554691759838853,899
19,115,8.0,6.3829166666666675,16.224589630295924,900
19,117,2.0,6.382291666666666,16.196665310276742,899
19,130,3.0,1.0470833333333334,15.55661114234156,802
19,131,5.0,5.526666666666666,15.983576639094855,894
19,134,8.0,5.713958333333333,16.187636118644992,887
19,138,4.0,4.123333333333333,16.03653376278413,901
19,139,3.0,9.726666666666667,16.597257742934993,897
19,140,8.0,4.394791666666667,16.66439170430071,898
19,141,2.0,7.763958333333333,16.112833507335463,900
19,144,3.0,7.527291666666666,16.22769148031082,854
19,148,8.0,7.029166666666667,16.15109856103602,901
20,2,3.0,2.6833333333333336,16.03810008735835,450
20,7,4.0,2.9010416666666665,15.55505700088448,450
20,8,7.0,9.535,16.502228779821916,450
20,9,3.0,9.134791666666667,16.689135120666027,450
20,15,8.0,9.795833333333333,16.324655774198053,450
20,17,9.0,10.05125,16.788277156202426,450
20,19,8.0,9.733541666666666,16.4433715806859,451
20,23,10.0,7.515833333333333,16.31910463964026,450
20,25,5.0,4.926458333333334,16.101810993789687,451
20,26,7.0,7.350833333333333,16.27060351690783,451
20,29,6.0,2.984583333333333,15.734233691302533,450
20,31,8.0,7.412708333333333,16.109503840350836,451
20,34,6.0,7.3325000000000005,16.357467352995226,442
20,35,4.0,5.44375,15.620079702472252,450
20,37,3.0,3.8627083333333334,16.36036510144108,450
20,41,2.0,6.795624999999999,15.858084690926855,451
20,42,5.0,3.041666666666667,15.252240708532518,451
20,44,6.0,5.422291666666667,16.15079021869076,450
20,45,6.0,9.139166666666666,16.67914303182446,445
20,49,5.0,5.677291666666666,16.07923602424091,451
20,51,4.0,5.252291666666667,15.957803363642695,451
20,52,8.0,3.414375,15.638045556642867,451
20,53,4.0,8.311041666666668,16.363505855846423,450
20,57,3.0,6.357916666666667,15.699762178156474,450
20,64,7.0,9.76375,16.520019971719535,451
20,67,6.0,8.336041666666667,16.51507419057525,450
20,72,7.0,8.784166666666666,16.148284763037246,450
20,73,8.0,9.004375000000001,16.2999497153982,450
20,76,4.0,4.896458333333333,15.97639938229132,450
20,78,3.0,5.267083333333334,15.972346862550076,440
20,79,2.0,7.422291666666666,15.837529702914738,450
20,80,3.0,6.817708333333333,16.279623985000548,450
20,82,5.0,4.691041666666667,16.07084145287497,451
20,87,4.0,7.323958333333333,16.03134214091262,450
20,88,2.0,5.010833333333333,16.165939529383856,451
20,91,8.0,5.54625,16.02621253760839,451
20,92,7.0,9.787916666666668,16.594530690891936,436
20,96,5.0,7.951458333333333,16.28203854928245,451
20,100,3.0,5.354166666666667,15.827195582174278,434
20,101,2.0,1.4497916666666666,15.935937487320757,450
20,108,1.0,7.29875,16.00759083137984,439
20,111,1.0,9.216875,16.247124046278845,451
20,112,4.0,2.719375,15.157034445156848,450
20,113,6.0,5.465,15.832324963008102,450
20,120,4.0,9.5625,16.60739420603325,451
20,124,7.0,1.6127083333333334,15.127532365763848,451
20,127,7.0,4.6397916666666665,16.157622058306707,450
20,143,3.0,11.103333333333333,16.893443383635535,450
20,146,2.0,4.9470833333333335,15.775670047964802,451
20,149,5.0,4.526666666666666,15.51716198968863,450
21,4,9.0,12.954166666666666,17.26701003002091,431
21,6,6.0,6.308125,16.306079452784076,450
21,9,5.0,3.830625,16.322294287626203,382
21,10,7.0,3.512083333333333,15.609357241048867,451
21,11,7.0,9.529166666666667,16.331145701796462,439
21,12,5.0,4.622708333333334,16.459950702718448,381
21,14,8.0,2.6389583333333335,15.937521665207425,432
21,18,7.0,8.320625,15.87973569385349,387
21,20,5.0,7.205208333333333,16.003135727269377,450
21,22,6.0,5.478958333333334,16.026225873405114,451
21,23,8.0,5.545416666666666,16.08231579629328,435
21,24,7.0,6.6049999999999995,16.418331614736385,450
21,27,5.0,7.015000000000001,15.927604898016876,437
21,30,6.0,8.38125,16.291457430700266,431
21,33,6.0,7.68875,16.406135270459423,446
21,36,8.0,6.234791666666667,15.981624521440503,406
21,42,5.0,6.168125,16.23231165253742,373
21,45,7.0,2.7579166666666666,15.829756913944824,425
21,46,4.0,9.501666666666667,16.365098679704428,394
21,54,4.0,4.699375,15.612796064167071,415
21,59,5.0,5.834791666666667,15.70355755336033,377
21,63,4.0,6.4750000000000005,16.03364628754067,422
21,64,6.0,6.756666666666666,16.09080151532885,434
21,65,7.0,3.0895833333333336,15.913259217177407,408
21,66,8.0,4.84125,15.902555887935916,428
21,67,6.0,5.655208333333333,15.924879101800693,367
21,68,4.0,2.42375,15.665924941097295,443
21,74,3.0,5.140625,15.953018197635528,348
21,78,4.0,5.435625,16.160680128386208,417
21,82,6.0,5.310833333333333,16.1941393258988,424
21,86,5.0,6.13375,16.10120275399924,439
21,88,5.0,2.7902083333333336,15.426304693161562,285
21,89,7.0,4.1258333333333335,16.083803068909894,416
21,93,6.0,10.091666666666667,16.642847456119178,348
21,99,7.0,7.722083333333334,16.414292074885985,450
21,103,6.0,8.712083333333332,16.400586836907813,355
21,107,5.0,5.234375,15.80502683396669,419
21,108,6.0,6.996041666666667,15.967563708322073,394
21,114,5.0,6.941458333333333,16.01584462317828,450
21,117,6.0,8.292916666666667,16.142527003474413,426
21,119,8.0,4.461041666666667,16.424008148016725,432
21,120,7.0,8.400208333333333,16.191018117985855,296
21,122,7.0,5.2127083333333335,15.979366389469986,450
21,126,6.0,5.792916666666667,16.018505398112566,401
21,130,5.0,4.004166666666667,15.538577325942674,383
21,134,8.0,7.434375,16.13118616390249,378
21,135,8.0,2.4839583333333337,15.588626652414357,451
21,140,7.0,8.403125,16.300017025122784,360
21,143,5.0,2.8289583333333335,15.367264451824763,391
21,147,6.0,6.955208333333333,16.017984227608245,442
22,1,6.0,14.876041666666667,17.037320290151253,404
22,4,9.0,11.662500000000001,17.206800081132304,442
22,6,7.0,12.399375,16.80988258881504,433
22,11,7.0,10.4125,16.609345855611654,451
22,12,5.0,5.223333333333334,16.543039463997417,450
22,15,5.0,10.367916666666668,16.773845138270556,450
22,17,8.0,9.990416666666667,16.96172864645475,435
22,22,7.0,13.511041666666667,17.00750529981429,429
22,25,3.0,11.068541666666667,16.638117390711024,424
22,28,6.0,4.54,16.74277778107503,349
22,30,6.0,11.547083333333333,16.991265316748457,437
22,34,5.0,15.799166666666666,17.20151326624665,421
22,36,7.0,7.491458333333334,16.772902530666084,433
22,38,3.0,9.534583333333334,16.797361215263415,434
22,42,6.0,8.392916666666666,16.22253581489033,450
22,43,7.0,6.762083333333334,16.220065337921117,451
22,45,6.0,10.597708333333333,17.125536111919455,425
22,47,6.0,12.114166666666666,16.617140565627434,450
22,49,5.0,3.0522916666666666,16.35169290317319,434
22,50,9.0,9.325208333333332,16.45331797763624,414
22,52,7.0,8.49,16.477711015523738,451
22,53,5.0,13.166666666666666,16.87072647805217,450
22,56,5.0,6.39625,16.698797309430702,451
22,57,2.0,6.94,16.35878824746391,435
22,59,6.0,6.024375,15.998317152939094,439
22,60,4.0,10.844166666666668,16.57839558232225,445
22,61,9.0,9.540416666666667,16.712853551886305,437
22,65,5.0,5.040208333333333,16.31077645841478,451
22,67,6.0,8.54125,16.628791663603874,450
22,69,4.0,6.027916666666667,16.10325002983243,434
22,72,6.0,10.209583333333333,16.366492441984295,442
22,74,3.0,5.061249999999999,16.32310785321924,444
22,76,5.0,12.389375,16.754645731383494,450
22,80,5.0,12.379791666666666,16.750397019915084,415
22,86,4.0,6.243333333333333,16.516328174292553,451
22,92,8.0,4.703125,16.28746905040728,438
22,93,4.0,13.26375,16.803998406783272,427
22,94,7.0,11.354791666666667,17.110409533367587,451
22,97,5.0,13.419166666666666,17.18304184645113,450
22,98,7.0,6.390833333333333,15.949529342392466,451
22,101,5.0,10.574375,16.73386905075696,427
22,104,8.0,11.050833333333333,16.96043261469918,437
